planner,sampler,motionValidator,planning_time,pathlength,computationtime,failures,Timestamp
sbmp_planner_BFMT,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,13.197428010182755,5000000.0,5000000.0,10.0,10602912.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,38.14876318575509,541.885682,45940.7,0.0,10757991.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,40,5000000.0,5000000.0,10.0,10940943.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,32.41108758083125,5000000.0,5000000.0,10.0,11088636.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,20.32157653818112,5000000.0,5000000.0,10.0,11215015.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,22.265117899335632,5000000.0,5000000.0,10.0,11331174.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,36.0128861637993,5000000.0,5000000.0,10.0,11493172.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,39.18767021463586,5000000.0,5000000.0,10.0,11685013.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,39.51113036588421,5000000.0,5000000.0,10.0,11891250.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,39.75593353552183,5000000.0,5000000.0,10.0,12161793.0
sbmp_planner_PRM,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,3.4739119118882367,685.6882539999999,7412.2,5.0,12204805.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,19.078724929561808,525.61250875,29651.125,2.0,12306171.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_fcl_motion_validator,39.97862714597902,523.4605411111111,47881.77777777778,1.0,12470117.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,33.47080893755678,5000000.0,5000000.0,10.0,12608584.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,15.130808734529953,5000000.0,5000000.0,10.0,12690117.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,33.15068885449349,5000000.0,5000000.0,10.0,12889515.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,35.68379374266116,5000000.0,5000000.0,10.0,13048440.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,2.6194179054311566,5000000.0,5000000.0,10.0,13089331.0
sbmp_planner_PDST,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,2.2239935330353293,5000000.0,5000000.0,10.0,13108083.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,22.376098643867085,5000000.0,5000000.0,10.0,13224591.0
